sp_loc,fov,cell_ID,Area,AspectRatio,CenterX_local_px,CenterY_local_px,CenterX_global_px,CenterY_global_px,Width,Height,Mean.MembraneStain,Max.MembraneStain,Mean.PanCK,Max.PanCK,Mean.CD45,Max.CD45,Mean.CD3,Max.CD3,Mean.DAPI,Max.DAPI,sp_loc_meta,patient,cell_type,niche
2x3149,2,3149,1329,1.5,5266,2341,13927.1111111111,157557.666666667,57,38,2565,4932,16322,40227,294,668,2,119,13933,22911,2x3149,Lung5,tumor 5,tumor interior
2x3150,2,3150,1300,1.16,4102,2331,12763.1111111111,157547.666666667,44,38,6535,13114,25022,60421,306,782,1,126,5772,21390,2x3150,Lung5,tumor 5,tumor interior
2x3151,2,3151,1319,0.82,4034,2322,12695.1111111111,157538.666666667,45,55,5506,13187,28810,56093,458,1213,108,1386,12509,27837,2x3151,Lung5,tumor 5,tumor interior
2x3152,2,3152,2142,0.48,4689,2314,13350.1111111111,157530.666666667,38,80,2768,6426,17617,59183,308,815,0,88,12304,26879,2x3152,Lung5,tumor 5,tumor interior
2x3153,2,3153,3357,1.15,186,2311,8847.11111111111,157527.666666667,71,62,1410,4745,1412,35460,340,772,0,7,5229,19294,2x3153,Lung5,endothelial,stroma
2x3154,2,3154,2241,1.6,5308,2320,13969.1111111111,157536.666666667,72,45,2715,5261,15571,45614,340,677,1,130,8180,20525,2x3154,Lung5,tumor 5,tumor interior
2x3155,2,3155,4452,0.99,5434,2314,14095.1111111111,157530.666666667,74,75,3277,8344,15274,35150,263,799,7,307,7283,22923,2x3155,Lung5,tumor 5,tumor interior
2x3156,2,3156,2179,0.7,4726,2311,13387.1111111111,157527.666666667,49,70,3416,7516,21089,62206,359,659,1,145,11554,24748,2x3156,Lung5,tumor 5,tumor interior
2x3157,2,3157,3042,1.2,5236,2309,13897.1111111111,157525.666666667,73,61,3188,6806,18914,47261,393,800,6,204,9145,20479,2x3157,Lung5,tumor 5,tumor interior
2x3158,2,3158,1389,1.52,3051,2311,11712.1111111111,157527.666666667,67,44,3052,8817,41002,65211,442,876,22,610,14745,28839,2x3158,Lung5,tumor 5,tumor interior
2x3159,2,3159,5507,1.09,2306,2300,10967.1111111111,157516.666666667,88,81,3249,9799,547,1096,417,1152,21,866,17278,52620,2x3159,Lung5,plasmablast,plasmablast-enriched stroma
2x3160,2,3160,2172,1.65,3036,2291,11697.1111111111,157507.666666667,76,46,3879,9474,51768,65222,475,901,2,364,15404,35032,2x3160,Lung5,tumor 5,tumor-stroma boundary
2x3161,2,3161,2114,1.11,2145,2291,10806.1111111111,157507.666666667,63,57,1861,4390,537,1274,330,932,9,285,7722,21741,2x3161,Lung5,plasmablast,plasmablast-enriched stroma
2x3162,2,3162,4481,0.78,2932,2278,11593.1111111111,157494.666666667,69,88,2108,5864,950,2264,435,1221,38,1001,15315,62795,2x3162,Lung5,plasmablast,tumor-stroma boundary
2x3163,2,3163,1616,0.95,1258,2289,9919.11111111111,157505.666666667,52,55,7103,15113,43936,65203,464,922,0,139,15845,33404,2x3163,Lung5,epithelial,stroma
2x3164,2,3164,1040,0.67,3919,2281,12580.1111111111,157497.666666667,32,48,2874,6999,22097,65194,431,760,3,202,21801,31886,2x3164,Lung5,tumor 5,tumor interior
2x3165,2,3165,2688,0.75,1302,2278,9963.11111111111,157494.666666667,49,65,8616,16592,39709,65214,391,705,0,112,4689,23341,2x3165,Lung5,epithelial,stroma
2x3166,2,3166,1534,1.12,3959,2276,12620.1111111111,157492.666666667,55,49,3598,8582,21863,64849,343,790,0,131,26331,42344,2x3166,Lung5,tumor 5,tumor interior
2x3167,2,3167,2940,1.47,4264,2268,12925.1111111111,157484.666666667,81,55,2956,6282,22164,58975,387,801,2,267,11979,30666,2x3167,Lung5,tumor 5,tumor interior
2x3168,2,3168,1836,1.37,1257,2255,9918.11111111111,157471.666666667,63,46,3262,7376,6132,27033,372,959,0,128,16174,41278,2x3168,Lung5,mDC,stroma
2x3169,2,3169,684,1.09,3554,2262,12215.1111111111,157478.666666667,36,33,9117,13318,27945,61186,504,828,9,149,26584,41782,2x3169,Lung5,tumor 12,tumor interior
2x3170,2,3170,1724,2.06,2304,2247,10965.1111111111,157463.666666667,68,33,3396,10820,517,967,508,1074,0,90,14432,38043,2x3170,Lung5,plasmablast,plasmablast-enriched stroma
2x3171,2,3171,2360,1.48,4229,2238,12890.1111111111,157454.666666667,71,48,3944,10193,24436,65195,385,736,0,272,6571,20488,2x3171,Lung5,tumor 5,tumor interior
2x3172,2,3172,2712,0.89,2275,2218,10936.1111111111,157434.666666667,63,71,5964,16990,568,1481,520,1935,3,267,19799,57096,2x3172,Lung5,T CD4 naive,plasmablast-enriched stroma
2x3173,2,3173,4770,1.21,573,2215,9234.11111111111,157431.666666667,86,71,664,2396,6822,40142,196,2329,0,31,4510,12990,2x3173,Lung5,epithelial,stroma
2x3174,2,3174,2791,1.11,1305,2218,9966.11111111111,157434.666666667,62,56,1218,6817,4310,52845,207,606,0,72,2799,12042,2x3174,Lung5,fibroblast,stroma
2x3175,2,3175,2766,1.11,2322,2203,10983.1111111111,157419.666666667,68,61,4758,10597,585,1239,459,1109,3,342,17121,41335,2x3175,Lung5,pDC,plasmablast-enriched stroma
2x3176,2,3176,1593,1.61,4023,2201,12684.1111111111,157417.666666667,61,38,4157,9620,23353,55363,450,874,2,189,15849,27703,2x3176,Lung5,tumor 5,tumor interior
2x3177,2,3177,3305,0.53,3024,2166,11685.1111111111,157382.666666667,53,100,3018,7571,7113,65188,332,860,0,154,7409,29681,2x3177,Lung5,fibroblast,tumor-stroma boundary
2x3178,2,3178,3147,1.03,2969,2187,11630.1111111111,157403.666666667,65,63,3569,9180,1112,3110,388,971,0,94,4419,27168,2x3178,Lung5,mast,tumor-stroma boundary
2x3179,2,3179,3670,1.09,2176,2179,10837.1111111111,157395.666666667,72,66,2262,9308,451,41825,269,15859,0,172,8702,36712,2x3179,Lung5,plasmablast,plasmablast-enriched stroma
2x3180,2,3180,2201,1.13,4036,2173,12697.1111111111,157389.666666667,72,64,4107,10681,28834,64869,456,814,1,181,12767,27048,2x3180,Lung5,tumor 5,tumor interior
2x3181,2,3181,2272,0.9,1016,2163,9677.11111111111,157379.666666667,56,62,2069,7691,549,3186,298,753,0,133,14088,37484,2x3181,Lung5,plasmablast,stroma
2x3182,2,3182,2814,1.09,5207,2162,13868.1111111111,157378.666666667,70,64,1955,5789,2410,23647,860,6008,0,73,14380,32316,2x3182,Lung5,mast,tumor interior
2x3183,2,3183,2480,1.98,4820,2170,13481.1111111111,157386.666666667,81,41,3548,8102,11673,56879,296,897,0,79,7411,25699,2x3183,Lung5,fibroblast,tumor interior
2x3184,2,3184,4883,0.9,984,2131,9645.11111111111,157347.666666667,85,94,967,4030,464,975,267,663,7,842,12264,27528,2x3184,Lung5,fibroblast,stroma
2x3185,2,3185,3204,1.08,4618,2143,13279.1111111111,157359.666666667,71,66,2900,8569,20178,57324,270,714,0,123,4670,18063,2x3185,Lung5,tumor 5,tumor interior
2x3186,2,3186,3810,1.82,4823,2136,13484.1111111111,157352.666666667,102,56,3146,8713,2978,29094,298,3838,2,362,7666,25458,2x3186,Lung5,fibroblast,tumor interior
2x3187,2,3187,2119,0.86,2535,2135,11196.1111111111,157351.666666667,50,58,1737,5502,435,752,405,1350,0,3,3837,18700,2x3187,Lung5,mast,plasmablast-enriched stroma
2x3188,2,3188,2787,1.78,5189,2129,13850.1111111111,157345.666666667,87,49,3321,7391,9130,48816,367,698,1,138,10176,37910,2x3188,Lung5,fibroblast,tumor interior
2x3189,2,3189,1128,1.17,3952,2126,12613.1111111111,157342.666666667,42,36,4513,14399,49798,65222,414,691,1,162,2281,11246,2x3189,Lung5,tumor 5,tumor interior
2x3190,2,3190,5277,1.03,5331,2105,13992.1111111111,157321.666666667,89,86,1610,4964,13499,51617,245,589,0,193,4780,17507,2x3190,Lung5,tumor 5,tumor interior
2x3191,2,3191,1650,0.68,4928,2118,13589.1111111111,157334.666666667,38,56,4725,8786,1401,3560,661,2806,30,615,5993,26458,2x3191,Lung5,macrophage,tumor interior
2x3192,2,3192,4254,0.75,1981,2092,10642.1111111111,157308.666666667,66,88,2575,9341,442,1126,386,1311,9,906,8953,41478,2x3192,Lung5,plasmablast,stroma
2x3193,2,3193,2359,0.97,1043,2100,9704.11111111111,157316.666666667,59,61,1736,4277,438,873,448,1966,6,641,20329,48523,2x3193,Lung5,mDC,stroma
2x3194,2,3194,2686,1.31,972,2085,9633.11111111111,157301.666666667,76,58,1632,5582,556,1507,305,1314,0,107,14325,35522,2x3194,Lung5,T CD4 naive,stroma
2x3195,2,3195,2814,0.66,2802,2082,11463.1111111111,157298.666666667,48,73,7242,29280,715,1623,311,888,0,91,5637,30973,2x3195,Lung5,plasmablast,tumor-stroma boundary
2x3196,2,3196,2638,0.69,4174,2081,12835.1111111111,157297.666666667,48,70,5907,11621,15197,65208,309,711,0,101,7311,45680,2x3196,Lung5,tumor 12,tumor interior
2x3197,2,3197,3435,1.18,5259,2085,13920.1111111111,157301.666666667,73,62,3247,7171,20198,46122,348,738,3,219,3344,15171,2x3197,Lung5,tumor 5,tumor interior
2x3198,2,3198,4217,0.71,174,2063,8835.11111111111,157279.666666667,60,85,685,2639,3240,38120,299,639,0,48,8980,21590,2x3198,Lung5,fibroblast,stroma
2x3199,2,3199,3369,1.29,4282,2084,12943.1111111111,157300.666666667,76,59,2366,6293,19864,65244,276,6824,0,267,8651,30114,2x3199,Lung5,tumor 5,tumor interior
2x3200,2,3200,3400,0.79,30,2069,8691.11111111111,157285.666666667,61,77,910,2086,6514,18224,133,397,0,7,2734,8628,2x3200,Lung5,endothelial,stroma
2x3201,2,3201,4569,1.04,101,2061,8762.11111111111,157277.666666667,85,82,698,1687,899,10940,193,645,0,31,6203,16532,2x3201,Lung5,fibroblast,stroma
2x3202,2,3202,1136,0.93,4870,2065,13531.1111111111,157281.666666667,39,42,5323,14806,1576,2651,1505,6294,67,513,9589,26429,2x3202,Lung5,plasmablast,tumor interior
2x3203,2,3203,2571,1.74,3240,2060,11901.1111111111,157276.666666667,80,46,3686,9828,41736,65220,392,871,3,306,16968,34820,2x3203,Lung5,tumor 5,tumor-stroma boundary
2x3204,2,3204,3991,0.89,4497,2051,13158.1111111111,157267.666666667,70,79,3299,14754,26834,65240,347,813,0,309,6554,20400,2x3204,Lung5,tumor 5,tumor interior
2x3205,2,3205,2130,0.77,3179,2045,11840.1111111111,157261.666666667,51,66,4209,7607,46792,65127,407,908,2,227,17533,34310,2x3205,Lung5,tumor 5,tumor-stroma boundary
2x3206,2,3206,5804,0.81,2120,2026,10781.1111111111,157242.666666667,83,103,1685,4348,485,1693,273,763,0,363,8399,27063,2x3206,Lung5,fibroblast,stroma
2x3207,2,3207,5505,0.67,1394,2023,10055.1111111111,157239.666666667,71,106,917,3943,970,21770,184,632,4,727,4747,18757,2x3207,Lung5,fibroblast,stroma
2x3208,2,3208,1202,0.72,4334,2045,12995.1111111111,157261.666666667,36,50,2779,5493,32553,65212,370,6244,0,186,4286,22447,2x3208,Lung5,tumor 5,tumor interior
2x3209,2,3209,3647,0.95,1655,2027,10316.1111111111,157243.666666667,78,82,1404,5424,449,950,261,717,1,401,11407,39575,2x3209,Lung5,fibroblast,stroma
2x3210,2,3210,3424,0.99,1930,2029,10591.1111111111,157245.666666667,69,70,1414,4093,446,937,241,675,1,527,7228,27310,2x3210,Lung5,fibroblast,stroma
2x3211,2,3211,5679,1.29,2273,2026,10934.1111111111,157242.666666667,94,73,1244,7264,372,13311,345,10763,0,45,10900,45837,2x3211,Lung5,mast,stroma
2x3212,2,3212,1214,1.02,3243,2018,11904.1111111111,157234.666666667,50,49,3134,5449,34402,65177,420,781,2,183,18368,34088,2x3212,Lung5,tumor 5,tumor-stroma boundary
2x3213,2,3213,1909,1.82,3203,2019,11864.1111111111,157235.666666667,71,39,3137,7441,33186,65160,474,966,1,232,20871,34235,2x3213,Lung5,tumor 5,tumor-stroma boundary
2x3214,2,3214,2561,0.96,3273,2010,11934.1111111111,157226.666666667,74,77,3534,8427,43361,65222,445,873,2,235,17296,37654,2x3214,Lung5,tumor 5,tumor-stroma boundary
2x3215,2,3215,3476,0.63,456,2005,9117.11111111111,157221.666666667,52,82,2571,17990,452,1183,246,603,0,188,5604,27593,2x3215,Lung5,fibroblast,stroma
2x3216,2,3216,4082,0.93,1174,2000,9835.11111111111,157216.666666667,81,87,1702,3893,4126,53813,267,649,0,45,10931,41210,2x3216,Lung5,endothelial,stroma
2x3217,2,3217,5811,0.78,5236,1988,13897.1111111111,157204.666666667,81,104,2391,5606,23142,65279,317,662,2,236,5417,23522,2x3217,Lung5,tumor 5,tumor interior
2x3218,2,3218,1436,1.16,953,2023,9614.11111111111,157239.666666667,50,43,3249,22207,709,2313,493,1295,3,226,13821,50113,2x3218,Lung5,Treg,stroma
2x3219,2,3219,2345,0.61,410,2006,9071.11111111111,157222.666666667,44,72,1538,3551,550,5570,292,1030,0,155,6074,15739,2x3219,Lung5,fibroblast,stroma
2x3220,2,3220,2438,0.89,1207,2008,9868.11111111111,157224.666666667,58,65,3031,15156,1077,36569,327,4415,0,28,9152,38206,2x3220,Lung5,endothelial,stroma
2x3221,2,3221,2643,0.98,3311,2005,11972.1111111111,157221.666666667,59,60,3818,7844,39903,65215,460,853,4,375,15380,29578,2x3221,Lung5,tumor 5,tumor-stroma boundary
2x3222,2,3222,3046,0.84,1544,1997,10205.1111111111,157213.666666667,56,67,1865,4072,596,1588,347,810,0,68,5707,20200,2x3222,Lung5,plasmablast,stroma
2x3223,2,3223,2287,1.47,4705,2000,13366.1111111111,157216.666666667,66,45,5037,11753,1812,4374,260,564,0,64,7836,32747,2x3223,Lung5,fibroblast,tumor interior
2x3224,2,3224,3420,0.84,1949,1973,10610.1111111111,157189.666666667,65,77,1587,4109,391,5084,263,12938,2,432,6972,28819,2x3224,Lung5,fibroblast,stroma
2x3225,2,3225,4786,0.88,2441,1965,11102.1111111111,157181.666666667,79,90,2061,7805,454,915,450,1226,0,86,11708,49071,2x3225,Lung5,mast,plasmablast-enriched stroma
2x3226,2,3226,2544,0.68,3450,1968,12111.1111111111,157184.666666667,48,71,2769,7583,38492,65214,435,780,7,525,16888,32586,2x3226,Lung5,tumor 5,tumor-stroma boundary
2x3227,2,3227,4280,0.71,1707,1945,10368.1111111111,157161.666666667,61,86,845,2787,374,1562,250,13143,0,189,11443,40228,2x3227,Lung5,fibroblast,stroma
2x3228,2,3228,5374,1.18,3201,1935,11862.1111111111,157151.666666667,110,93,2009,6886,4743,41595,297,10162,0,316,8756,35042,2x3228,Lung5,fibroblast,tumor-stroma boundary
2x3229,2,3229,1445,1.58,3297,1958,11958.1111111111,157174.666666667,57,36,5024,10193,29128,65181,491,883,1,155,11621,26890,2x3229,Lung5,tumor 5,tumor-stroma boundary
2x3230,2,3230,1560,1.02,3368,1951,12029.1111111111,157167.666666667,48,47,3581,6333,30817,65120,543,8024,11,548,14774,25947,2x3230,Lung5,tumor 5,tumor-stroma boundary
2x3231,2,3231,1493,0.95,1361,1960,10022.1111111111,157176.666666667,42,44,1330,2468,9620,38853,198,457,0,49,1804,12632,2x3231,Lung5,epithelial,stroma
2x3232,2,3232,1631,1.07,842,1958,9503.11111111111,157174.666666667,48,45,2084,4941,586,1007,241,521,0,74,2035,10944,2x3232,Lung5,endothelial,stroma
2x3233,2,3233,3750,0.84,2560,1940,11221.1111111111,157156.666666667,64,76,5754,62447,565,3481,480,10646,3,215,7852,39340,2x3233,Lung5,plasmablast,stroma
2x3234,2,3234,3700,0.97,4800,1937,13461.1111111111,157153.666666667,72,74,5613,10237,1298,2523,494,1216,0,77,5716,23731,2x3234,Lung5,mast,tumor interior
2x3235,2,3235,5993,0.83,539,1923,9200.11111111111,157139.666666667,81,98,721,2971,851,14077,269,11152,3,289,9743,35089,2x3235,Lung5,fibroblast,stroma
2x3236,2,3236,1801,1.57,4149,1944,12810.1111111111,157160.666666667,66,42,2291,4898,25211,65166,320,807,1,167,5715,20729,2x3236,Lung5,tumor 5,tumor interior
2x3237,2,3237,3285,0.62,216,1918,8877.11111111111,157134.666666667,60,97,1293,5009,558,2326,276,4873,1,336,5698,22332,2x3237,Lung5,endothelial,stroma
2x3238,2,3238,6202,1.16,1922,1923,10583.1111111111,157139.666666667,100,86,525,2429,351,4652,173,11879,0,287,5525,20906,2x3238,Lung5,fibroblast,stroma
2x3239,2,3239,1734,1.27,3277,1938,11938.1111111111,157154.666666667,56,44,7848,14404,43948,65242,599,14340,3,494,7603,28928,2x3239,Lung5,mDC,tumor-stroma boundary
2x3240,2,3240,1696,0.77,4441,1935,13102.1111111111,157151.666666667,46,60,3888,9578,35193,65228,423,823,0,111,9484,26962,2x3240,Lung5,tumor 5,tumor interior
2x3241,2,3241,2092,1.0,989,1925,9650.11111111111,157141.666666667,54,54,2675,14486,586,874,315,803,1,345,2634,12343,2x3241,Lung5,fibroblast,stroma
2x3242,2,3242,2232,0.84,2897,1925,11558.1111111111,157141.666666667,49,58,2152,7058,826,12133,288,9409,0,3,3532,23875,2x3242,Lung5,plasmablast,plasmablast-enriched stroma
2x3243,2,3243,3421,1.04,4849,1917,13510.1111111111,157133.666666667,73,70,6222,12379,1777,16238,347,1061,0,55,4863,26596,2x3243,Lung5,mast,tumor interior
2x3244,2,3244,5376,1.52,805,1915,9466.11111111111,157131.666666667,105,69,1560,7144,1411,35727,298,864,4,794,9662,32945,2x3244,Lung5,fibroblast,stroma
2x3245,2,3245,2619,0.71,3402,1906,12063.1111111111,157122.666666667,48,68,3827,8698,30942,65173,444,880,8,407,12168,30788,2x3245,Lung5,tumor 5,tumor-stroma boundary
2x3246,2,3246,1420,0.93,3501,1920,12162.1111111111,157136.666666667,43,46,3276,5977,42821,65176,289,659,2,336,18330,27330,2x3246,Lung5,tumor 5,tumor-stroma boundary
2x3247,2,3247,1801,1.14,4456,1914,13117.1111111111,157130.666666667,57,50,3465,7881,31319,65233,394,898,1,316,13476,30668,2x3247,Lung5,tumor 5,tumor interior
2x3248,2,3248,3053,1.2,5081,1919,13742.1111111111,157135.666666667,71,59,1944,4601,17098,58247,268,708,2,309,5316,18170,2x3248,Lung5,tumor 5,tumor interior
2x3249,2,3249,2242,0.85,3456,1903,12117.1111111111,157119.666666667,53,62,3642,8211,37424,65211,463,828,7,490,16832,29616,2x3249,Lung5,tumor 5,tumor-stroma boundary
2x3250,2,3250,7335,1.68,4136,1896,12797.1111111111,157112.666666667,128,76,1968,8930,19770,65230,337,13594,0,194,8697,25533,2x3250,Lung5,tumor 5,tumor interior
2x3251,2,3251,2800,1.05,3603,1889,12264.1111111111,157105.666666667,82,78,2914,6269,34720,65230,431,798,7,803,16770,39104,2x3251,Lung5,tumor 5,tumor interior
2x3252,2,3252,5990,0.83,5005,1877,13666.1111111111,157093.666666667,81,98,2686,10320,23078,53632,293,6361,0,126,4893,18875,2x3252,Lung5,tumor 5,tumor interior
2x3253,2,3253,2681,0.91,654,1890,9315.11111111111,157106.666666667,59,65,1978,9873,510,11523,261,674,0,11,6458,23167,2x3253,Lung5,endothelial,stroma
2x3254,2,3254,3163,1.03,2514,1889,11175.1111111111,157105.666666667,64,62,9999,36673,662,2454,455,1414,2,233,10987,47112,2x3254,Lung5,T CD4 naive,stroma
2x3255,2,3255,2902,1.48,365,1881,9026.11111111111,157097.666666667,74,50,1843,4879,485,889,390,887,1,244,17994,46730,2x3255,Lung5,plasmablast,stroma
2x3256,2,3256,2006,0.78,3623,1877,12284.1111111111,157093.666666667,50,64,2519,5891,29834,65217,424,801,3,473,23193,39619,2x3256,Lung5,tumor 5,tumor interior
2x3257,2,3257,2921,1.4,3487,1873,12148.1111111111,157089.666666667,87,62,3775,8874,34991,65166,425,875,5,342,15452,30837,2x3257,Lung5,tumor 5,tumor-stroma boundary
2x3258,2,3258,2013,0.62,290,1872,8951.11111111111,157088.666666667,42,68,1607,5201,455,806,328,1037,0,52,12235,35789,2x3258,Lung5,T CD4 memory,stroma
2x3259,2,3259,1267,0.58,322,1875,8983.11111111111,157091.666666667,33,57,2867,7055,493,759,505,1095,0,49,11344,26217,2x3259,Lung5,pDC,stroma
2x3260,2,3260,2451,0.63,190,1858,8851.11111111111,157074.666666667,50,80,1173,2975,594,2147,435,1153,0,122,13417,31824,2x3260,Lung5,mDC,stroma
2x3261,2,3261,2730,1.06,947,1862,9608.11111111111,157078.666666667,66,62,822,2475,15649,65169,408,977,0,125,14273,36843,2x3261,Lung5,mast,stroma
2x3262,2,3262,4070,1.17,1462,1860,10123.1111111111,157076.666666667,81,69,911,3276,459,897,303,731,7,569,15276,42828,2x3262,Lung5,plasmablast,stroma
2x3263,2,3263,5105,2.96,3315,1864,11976.1111111111,157080.666666667,154,52,2439,6727,3146,32886,274,727,0,76,5963,28406,2x3263,Lung5,fibroblast,tumor-stroma boundary
2x3264,2,3264,1542,0.78,3647,1853,12308.1111111111,157069.666666667,43,55,3083,8858,34042,65189,371,721,1,186,20196,36006,2x3264,Lung5,tumor 5,tumor interior
2x3265,2,3265,2696,0.81,3694,1845,12355.1111111111,157061.666666667,56,69,3243,8331,39189,65203,370,874,6,630,11221,27353,2x3265,Lung5,tumor 5,tumor-stroma boundary
2x3266,2,3266,2631,2.02,4192,1862,12853.1111111111,157078.666666667,91,45,3247,6763,20232,65207,360,2211,0,92,3407,15479,2x3266,Lung5,tumor 5,tumor interior
2x3267,2,3267,1740,0.77,266,1847,8927.11111111111,157063.666666667,50,65,1385,3551,476,859,329,659,0,43,24284,43395,2x3267,Lung5,fibroblast,stroma
2x3268,2,3268,5735,1.02,4936,1827,13597.1111111111,157043.666666667,92,90,2817,8588,22132,54828,279,624,0,221,6543,19656,2x3268,Lung5,tumor 5,tumor interior
2x3269,2,3269,1490,0.85,5061,1857,13722.1111111111,157073.666666667,39,46,1718,3194,16852,45393,264,8258,0,276,2391,9595,2x3269,Lung5,tumor 5,tumor interior
2x3270,2,3270,4219,1.21,137,1843,8798.11111111111,157059.666666667,85,70,1207,3317,687,8811,375,990,0,28,11785,30319,2x3270,Lung5,mDC,stroma
2x3271,2,3271,1208,1.16,3576,1848,12237.1111111111,157064.666666667,43,37,4240,7561,34514,65185,643,1713,3,369,6421,16390,2x3271,Lung5,tumor 5,tumor-stroma boundary
2x3272,2,3272,2182,0.98,5178,1841,13839.1111111111,157057.666666667,52,53,1611,3780,14965,40773,247,533,0,75,3452,12031,2x3272,Lung5,tumor 5,tumor interior
2x3273,2,3273,1712,0.77,227,1831,8888.11111111111,157047.666666667,46,60,2137,6197,977,49748,274,572,0,86,8481,24323,2x3273,Lung5,endothelial,stroma
2x3274,2,3274,1358,1.36,3489,1836,12150.1111111111,157052.666666667,49,36,5228,10358,46335,65173,524,822,0,137,4775,16455,2x3274,Lung5,tumor 5,tumor-stroma boundary
2x3275,2,3275,1113,1.55,3621,1834,12282.1111111111,157050.666666667,51,33,3165,5921,25477,65192,443,799,1,109,20103,33921,2x3275,Lung5,tumor 5,tumor-stroma boundary
2x3276,2,3276,3907,1.45,4193,1819,12854.1111111111,157035.666666667,90,62,5521,11371,29575,65228,427,813,0,213,4054,18038,2x3276,Lung5,tumor 5,tumor-stroma boundary
2x3277,2,3277,6202,1.18,1445,1813,10106.1111111111,157029.666666667,106,90,576,2548,416,21152,191,626,0,173,5700,17924,2x3277,Lung5,fibroblast,stroma
2x3278,2,3278,1651,2.03,3354,1831,12015.1111111111,157047.666666667,71,35,1823,9128,1982,3717,212,747,0,0,4733,16857,2x3278,Lung5,fibroblast,tumor-stroma boundary
2x3279,2,3279,4364,0.86,921,1808,9582.11111111111,157024.666666667,75,87,628,2684,8515,49969,223,1271,0,105,6727,24540,2x3279,Lung5,epithelial,stroma
2x3280,2,3280,3838,0.49,2824,1799,11485.1111111111,157015.666666667,52,106,8364,23930,654,2249,300,691,1,312,4597,29932,2x3280,Lung5,fibroblast,plasmablast-enriched stroma
2x3281,2,3281,5143,0.94,3151,1805,11812.1111111111,157021.666666667,85,90,2853,10230,795,1871,330,787,0,202,10357,43608,2x3281,Lung5,fibroblast,tumor-stroma boundary
2x3282,2,3282,1159,1.07,3539,1818,12200.1111111111,157034.666666667,44,41,5754,10299,47567,65163,579,1054,0,107,4911,20128,2x3282,Lung5,tumor 5,tumor-stroma boundary
2x3283,2,3283,2441,0.98,3604,1803,12265.1111111111,157019.666666667,65,66,5168,10527,40246,65196,490,949,1,151,12991,32663,2x3283,Lung5,tumor 5,tumor-stroma boundary
2x3284,2,3284,4941,0.81,278,1785,8939.11111111111,157001.666666667,75,93,2149,6069,840,49598,324,801,13,717,16768,47947,2x3284,Lung5,plasmablast,stroma
2x3285,2,3285,4519,0.54,217,1772,8878.11111111111,156988.666666667,61,112,2342,8369,1178,18382,300,728,0,71,9749,30234,2x3285,Lung5,endothelial,stroma
2x3286,2,3286,1322,1.49,3641,1807,12302.1111111111,157023.666666667,58,39,3672,7238,30880,65176,441,821,0,102,12131,20738,2x3286,Lung5,tumor 5,tumor-stroma boundary
2x3287,2,3287,4292,0.85,2481,1795,11142.1111111111,157011.666666667,66,78,2832,14312,465,945,460,1780,0,132,8625,37507,2x3287,Lung5,mast,stroma
2x3288,2,3288,1172,0.87,3564,1810,12225.1111111111,157026.666666667,40,46,6808,11312,49043,65193,681,1166,1,111,7801,26633,2x3288,Lung5,mast,tumor-stroma boundary
2x3289,2,3289,4543,1.29,4907,1796,13568.1111111111,157012.666666667,98,76,2688,5379,26593,58790,313,11058,0,113,5247,20421,2x3289,Lung5,tumor 5,tumor interior
2x3290,2,3290,2491,0.8,5051,1803,13712.1111111111,157019.666666667,49,61,2816,6689,25134,61912,315,6301,0,172,2133,10914,2x3290,Lung5,tumor 5,tumor interior
2x3291,2,3291,2038,1.06,169,1792,8830.11111111111,157008.666666667,56,53,1594,5808,657,1953,488,1645,0,1,27923,48267,2x3291,Lung5,T CD4 naive,stroma
2x3292,2,3292,4690,0.78,473,1783,9134.11111111111,156999.666666667,70,90,2149,7647,15737,57790,257,814,0,238,2718,14001,2x3292,Lung5,epithelial,stroma
2x3293,2,3293,2834,1.57,3844,1804,12505.1111111111,157020.666666667,77,49,2727,6249,35055,65231,344,723,2,523,8860,23512,2x3293,Lung5,tumor 5,tumor-stroma boundary
2x3294,2,3294,1256,0.75,1120,1792,9781.11111111111,157008.666666667,40,53,3379,7594,762,1436,753,2297,11,326,19757,42934,2x3294,Lung5,T CD8 naive,stroma
2x3295,2,3295,3758,1.55,1911,1792,10572.1111111111,157008.666666667,87,56,1765,4140,503,1102,292,1184,0,138,10644,32712,2x3295,Lung5,endothelial,stroma
2x3296,2,3296,2884,2.25,3303,1790,11964.1111111111,157006.666666667,90,40,3893,13097,878,1779,328,823,0,261,7444,32198,2x3296,Lung5,fibroblast,tumor-stroma boundary
2x3297,2,3297,4102,1.07,974,1771,9635.11111111111,156987.666666667,75,70,633,2100,10897,51481,175,866,0,89,4523,14166,2x3297,Lung5,epithelial,stroma
2x3298,2,3298,2440,0.56,150,1766,8811.11111111111,156982.666666667,49,88,941,3502,424,841,348,1076,0,2,16053,38292,2x3298,Lung5,fibroblast,stroma
2x3299,2,3299,4350,1.17,3486,1778,12147.1111111111,156994.666666667,84,72,2943,20594,3838,26018,161,559,0,69,7840,41104,2x3299,Lung5,fibroblast,tumor-stroma boundary
2x3300,2,3300,2778,0.81,3902,1780,12563.1111111111,156996.666666667,56,69,3160,6345,57979,65250,486,906,0,296,4558,18543,2x3300,Lung5,tumor 5,tumor-stroma boundary
2x3301,2,3301,3563,0.65,107,1767,8768.11111111111,156983.666666667,56,86,1138,3650,1168,21205,294,1128,0,5,11426,30523,2x3301,Lung5,T CD8 naive,stroma
